,date,burn_type,burn_number,length,power,factor_before,factor_after,dead_before,dead_after,dir,result
446,16-03-2022 00.37.11,none,1,-,-,0.011858966352758973,-,-0.00081875,-,-1,SUCCESS
447,16-03-2022 01.18.05,shining-moon3,0,40.0000,6.7500,0.6183427640875191,0.8988368533823079,0.01365,0.01990625,1,SUCCESS
448,16-03-2022 01.19.08,none,1,-,-,0.8988368533823079,-,0.01990625,-,1,SUCCESS
449,16-03-2022 02.13.41,pixel-burn4,0,50.0000,6.5000,0.5682337797075833,0.290065563949812,0.0240875,0.0610375,-1,SUCCESS
450,16-03-2022 02.14.45,shining-moon3,1,40.0000,6.6250,0.290065563949812,0.24933038464781151,0.0610375,0.0363,-1,SUCCESS
451,16-03-2022 02.15.49,shining-moon3,2,40.0000,6.5000,0.24933038464781151,0.11795023501955758,0.0363,0.0492875,-1,SUCCESS
452,16-03-2022 02.16.54,none,3,-,-,0.11795023501955758,-,0.0492875,-,-1,SUCCESS
453,16-03-2022 04.04.15,pixel-burn4,0,50.0000,6.5000,0.2023789165669118,0.9800524115555,0.0132125,-0.00168125,1,SUCCESS
454,16-03-2022 04.05.21,none,1,-,-,0.9800524115555,-,-0.00168125,-,1,SUCCESS
455,16-03-2022 04.56.10,shining-moon3,0,40.0000,6.7500,0.3679421876989685,0.2092535110930185,0.01838125,0.01740625,-1,SUCCESS
456,16-03-2022 04.57.15,shining-moon3,1,40.0000,6.6250,0.2092535110930185,0.11016543399649728,0.01740625,0.00791875,-1,SUCCESS
457,16-03-2022 04.58.20,none,2,-,-,0.11016543399649728,-,0.00791875,-,-1,SUCCESS
458,16-03-2022 03.21.39,pixel-burn4,0,50.0000,6.5000,0.842412879764953,0.85109966130557,0.0065875,0.0016875,-1,FAILED
459,16-03-2022 03.22.43,pixel-burn4,1,50.0000,6.3750,0.85109966130557,0.46725026268150344,0.0016875,0.01259375,-1,FAILED
460,16-03-2022 03.23.47,pixel-burn4,2,50.0000,6.2500,0.46725026268150344,0.999993781171876,0.01259375,-0.00500625,-1,FAILED
461,16-03-2022 03.24.51,shining-moon3,3,40.0000,6.3750,0.999993781171876,0.7850239866509073,-0.00500625,0.011175,-1,FAILED
462,16-03-2022 03.25.56,pixel-burn4,4,50.0000,6.0000,0.7850239866509073,0.48811351446695367,0.011175,0.0433,-1,FAILED
463,16-03-2022 03.27.01,pixel-burn4,5,50.0000,5.8750,0.48811351446695367,0.42642541423767244,0.0433,0.184125,-1,FAILED
464,16-03-2022 03.28.06,pixel-burn4,6,50.0000,5.8750,0.42642541423767244,0.49873530724594556,0.184125,0.2018875,-1,FAILED
465,16-03-2022 03.29.10,shining-moon3,7,40.0000,6.1250,0.49873530724594556,0.7193745827736804,0.2018875,0.222925,-1,FAILED
466,16-03-2022 03.30.15,pixel-burn4,8,50.0000,5.8750,0.7193745827736804,0.7647557210242039,0.222925,0.232825,-1,FAILED
467,16-03-2022 03.31.19,pixel-burn4,9,50.0000,5.8750,0.7647557210242039,0.7391009549024514,0.232825,0.2257125,-1,FAILED
468,16-03-2022 03.32.23,pixel-burn4,10,50.0000,5.8750,0.7391009549024514,0.8864356061706516,0.2257125,0.13948125,-1,FAILED
469,16-03-2022 03.33.28,shining-moon3,11,40.0000,6.1250,0.8864356061706516,0.8233945710610509,0.13948125,0.24203125,-1,FAILED
470,16-03-2022 03.34.33,pixel-burn4,12,50.0000,5.8750,0.8233945710610509,0.9995352775284404,0.24203125,0.0182375,-1,FAILED
471,16-03-2022 03.35.38,pixel-burn4,13,50.0000,5.8750,0.9995352775284404,0.9990496693237136,0.0182375,0.0332375,-1,FAILED
472,16-03-2022 03.36.42,pixel-burn4,14,50.0000,5.8750,0.9990496693237136,0.9995250381894969,0.0332375,0.02624375,-1,FAILED
473,16-03-2022 03.37.47,pixel-burn4,15,50.0000,5.8750,0.9995250381894969,0.9997765320325369,0.02624375,0.02111875,-1,FAILED
474,16-03-2022 03.38.51,shining-moon3,16,40.0000,6.1250,0.9997765320325369,0.999626938811642,0.02111875,0.0115625,-1,FAILED
475,16-03-2022 03.39.55,pixel-burn4,17,50.0000,5.8750,0.999626938811642,0.9999685166295162,0.0115625,0.00741875,-1,FAILED
476,16-03-2022 03.41.00,pixel-burn4,18,50.0000,5.8750,0.9999685166295162,0.9999937761014744,0.00741875,-0.0041875,-1,FAILED
477,16-03-2022 03.42.04,shining-moon3,19,40.0000,6.1250,0.9999937761014744,0.9999937746291235,-0.0041875,-0.00395,-1,FAILED
478,16-03-2022 03.43.09,shining-moon3,20,40.0000,6.1250,0.9999937746291235,0.9999937803983033,-0.00395,-0.00488125,-1,FAILED
479,16-03-2022 03.44.14,shining-moon3,21,40.0000,6.1250,0.9999937803983033,0.842412879764953,-0.00488125,0.0065875,-1,FAILED
480,16-03-2022 03.21.39,pixel-burn4,22,50.0000,6.5000,0.842412879764953,0.9999937616579018,0.0065875,-0.0018625,-1,FAILED
481,16-03-2022 03.46.24,shining-moon3,23,40.0000,6.1250,0.9999937616579018,0.9999937655082981,-0.0018625,-0.00248125,-1,FAILED
482,16-03-2022 03.47.28,shining-moon3,24,40.0000,6.1250,0.9999937655082981,0.9999937743965834,-0.00248125,-0.0039125,-1,FAILED
483,16-03-2022 03.48.33,shining-moon3,25,40.0000,6.1250,0.9999937743965834,0.9999937628640928,-0.0039125,-0.00205625,-1,FAILED
484,16-03-2022 03.49.38,shining-moon3,26,40.0000,6.1250,0.9999937628640928,0.9999937809398244,-0.00205625,-0.00496875,-1,FAILED
485,16-03-2022 03.50.43,shining-moon3,27,40.0000,6.1250,0.9999937809398244,0.9999937806690756,-0.00496875,-0.004925,-1,FAILED
486,16-03-2022 03.51.48,shining-moon3,28,40.0000,6.1250,0.9999937806690756,0.9999937810558523,-0.004925,-0.0049875,-1,FAILED
487,16-03-2022 03.52.52,shining-moon3,29,40.0000,6.1250,0.9999937810558523,0.99999378086247,-0.0049875,-0.00495625,-1,FAILED
488,16-03-2022 03.53.57,shining-moon3,30,40.0000,6.1250,0.99999378086247,0.999993781171876,-0.00495625,-0.00500625,-1,FAILED
489,16-03-2022 03.55.02,shining-moon3,31,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
490,16-03-2022 03.56.06,shining-moon3,32,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
491,16-03-2022 03.57.11,shining-moon3,33,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
492,16-03-2022 03.58.17,shining-moon3,34,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
493,16-03-2022 03.59.22,shining-moon3,35,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
494,16-03-2022 04.00.26,none,36,-,-,0.999993781171876,-,-0.00500625,-,-1,FAILED
495,16-03-2022 04.08.57,pixel-burn4,0,50.0000,6.5000,0.29605179877971594,0.5064202024071769,0.01253125,0.0211625,1,SUCCESS
496,16-03-2022 04.10.01,pixel-burn4,1,50.0000,6.3750,0.5064202024071769,0.03070666624956987,0.0211625,0.0010375,1,SUCCESS
497,16-03-2022 04.11.08,pixel-burn4,2,50.0000,6.2500,0.03070666624956987,0.3689130881446476,0.0010375,0.02660625,1,SUCCESS
498,16-03-2022 04.12.13,pixel-burn4,3,50.0000,6.1250,0.3689130881446476,0.9572526022762421,0.02660625,0.0098875,1,SUCCESS
499,16-03-2022 04.13.18,none,4,-,-,0.9572526022762421,-,0.0098875,-,1,SUCCESS
500,16-03-2022 05.45.16,pixel-burn4,0,50.0000,6.5000,0.3703349282296651,0.556090252871476,0.0137875,0.036325,1,SUCCESS
501,16-03-2022 05.46.22,pixel-burn4,1,50.0000,6.3750,0.556090252871476,0.5051735930274147,0.036325,0.0039625,1,SUCCESS
502,16-03-2022 05.47.27,pixel-burn4,2,50.0000,6.2500,0.5051735930274147,0.03238711538340952,0.0039625,0.003275,1,SUCCESS
503,16-03-2022 05.48.33,pixel-burn4,3,50.0000,6.1250,0.03238711538340952,0.6839632550944406,0.003275,0.0182375,1,SUCCESS
504,16-03-2022 05.49.38,shining-moon3,4,40.0000,6.2500,0.6839632550944406,0.7563755093711538,0.0182375,0.0199375,1,SUCCESS
505,16-03-2022 05.50.44,shining-moon3,5,40.0000,6.1250,0.7563755093711538,0.6532232036411301,0.0199375,0.051125,1,SUCCESS
506,16-03-2022 05.51.50,shining-moon3,6,40.0000,6.1250,0.6532232036411301,0.6417123507489569,0.051125,0.0457625,1,SUCCESS
507,16-03-2022 05.52.55,pixel-burn4,7,50.0000,5.8750,0.6417123507489569,0.9492234719083408,0.0457625,0.04865625,1,SUCCESS
508,16-03-2022 05.54.03,none,8,-,-,0.9492234719083408,-,0.04865625,-,1,SUCCESS
509,16-03-2022 00.39.33,pixel-burn4,0,50.0000,6.5000,0.505332239540607,0.9662734611251343,0.02480625,-0.00031875,-1,FAILED
510,16-03-2022 00.40.37,pixel-burn4,1,50.0000,6.3750,0.9662734611251343,0.2918821476286973,-0.00031875,0.0223,-1,FAILED
511,16-03-2022 00.41.40,shining-moon3,2,40.0000,6.5000,0.2918821476286973,0.1786988557914451,0.0223,0.08561875,-1,FAILED
512,16-03-2022 00.42.45,shining-moon3,3,40.0000,6.3750,0.1786988557914451,0.1795536957582012,0.08561875,0.1158,-1,FAILED
513,16-03-2022 00.43.50,shining-moon3,4,40.0000,6.2500,0.1795536957582012,0.26986790778158165,0.1158,0.16205,-1,FAILED
514,16-03-2022 00.44.55,shining-moon3,5,40.0000,6.1250,0.26986790778158165,0.35403865576020166,0.16205,0.189325,-1,FAILED
515,16-03-2022 00.45.59,pixel-burn4,6,50.0000,5.8750,0.35403865576020166,0.4419881435621879,0.189325,0.14393125,-1,FAILED
516,16-03-2022 00.47.03,pixel-burn4,7,50.0000,5.8750,0.4419881435621879,0.5704080273845985,0.14393125,0.2021125,-1,FAILED
517,16-03-2022 00.48.08,pixel-burn4,8,50.0000,5.8750,0.5704080273845985,0.580677487315853,0.2021125,0.207925,-1,FAILED
518,16-03-2022 00.49.11,pixel-burn4,9,50.0000,5.8750,0.580677487315853,0.7122395059001436,0.207925,0.264325,-1,FAILED
519,16-03-2022 00.50.15,pixel-burn4,10,50.0000,5.8750,0.7122395059001436,0.8248258255025299,0.264325,0.18724375,-1,FAILED
520,16-03-2022 00.51.18,pixel-burn4,11,50.0000,5.8750,0.8248258255025299,0.8961082319733518,0.18724375,0.1763125,-1,FAILED
521,16-03-2022 00.52.21,pixel-burn4,12,50.0000,5.8750,0.8961082319733518,0.913849662584354,0.1763125,0.19980625,-1,FAILED
522,16-03-2022 00.53.24,pixel-burn4,13,50.0000,5.8750,0.913849662584354,0.9988487778075759,0.19980625,0.0445,-1,FAILED
523,16-03-2022 00.54.27,pixel-burn4,14,50.0000,5.8750,0.9988487778075759,0.9999748925085522,0.0445,0.0042875,-1,FAILED
524,16-03-2022 00.55.30,pixel-burn4,15,50.0000,5.8750,0.9999748925085522,0.9999684110106581,0.0042875,0.0107375,-1,FAILED
525,16-03-2022 00.56.34,pixel-burn4,16,50.0000,5.8750,0.9999684110106581,0.9997694818949834,0.0107375,-0.00316875,-1,FAILED
526,16-03-2022 00.57.37,shining-moon3,17,40.0000,6.1250,0.9997694818949834,0.9998939653828162,-0.00316875,-0.002025,-1,FAILED
527,16-03-2022 00.58.40,pixel-burn4,18,50.0000,5.8750,0.9998939653828162,0.9998320456835741,-0.002025,-0.00473125,-1,FAILED
528,16-03-2022 00.59.43,pixel-burn4,19,50.0000,5.8750,0.9998320456835741,0.9999937810945274,-0.00473125,-0.00499375,-1,FAILED
529,16-03-2022 01.00.48,shining-moon3,20,40.0000,6.1250,0.9999937810945274,0.99999372040742,-0.00499375,0.00471875,-1,FAILED
530,16-03-2022 01.01.53,shining-moon3,21,40.0000,6.1250,0.99999372040742,0.505332239540607,0.00471875,0.02480625,-1,FAILED
531,16-03-2022 00.39.33,pixel-burn4,22,50.0000,6.5000,0.505332239540607,0.9999937805917145,0.02480625,-0.0049125,-1,FAILED
532,16-03-2022 01.04.01,shining-moon3,23,40.0000,6.1250,0.9999937805917145,0.9999937779990045,-0.0049125,-0.00449375,-1,FAILED
533,16-03-2022 01.05.05,shining-moon3,24,40.0000,6.1250,0.9999937779990045,0.9995954919129498,-0.00449375,-0.0043,-1,FAILED
534,16-03-2022 01.06.08,shining-moon3,25,40.0000,6.1250,0.9995954919129498,0.9995268777041119,-0.0043,-0.0039625,-1,FAILED
535,16-03-2022 01.07.12,shining-moon3,26,40.0000,6.1250,0.9995268777041119,0.9995767327503035,-0.0039625,-0.0040875,-1,FAILED
536,16-03-2022 01.08.15,shining-moon3,27,40.0000,6.1250,0.9995767327503035,0.999551756554004,-0.0040875,-0.0039125,-1,FAILED
537,16-03-2022 01.09.19,shining-moon3,28,40.0000,6.1250,0.999551756554004,0.9995394028420089,-0.0039125,-0.004125,-1,FAILED
538,16-03-2022 01.10.23,shining-moon3,29,40.0000,6.1250,0.9995394028420089,0.9995456638908597,-0.004125,-0.00420625,-1,FAILED
539,16-03-2022 01.11.26,shining-moon3,30,40.0000,6.1250,0.9995456638908597,0.9995144422310757,-0.00420625,-0.00399375,-1,FAILED
540,16-03-2022 01.12.30,shining-moon3,31,40.0000,6.1250,0.9995144422310757,0.9997073456248171,-0.00399375,-0.0037375,-1,FAILED
541,16-03-2022 01.13.33,shining-moon3,32,40.0000,6.1250,0.9997073456248171,0.9997447375466165,-0.0037375,-0.0038625,-1,FAILED
542,16-03-2022 01.14.37,shining-moon3,33,40.0000,6.1250,0.9997447375466165,0.9997198914423724,-0.0038625,-0.00406875,-1,FAILED
543,16-03-2022 01.15.41,shining-moon3,34,40.0000,6.1250,0.9997198914423724,0.999688743082315,-0.00406875,-0.0039875,-1,FAILED
544,16-03-2022 01.16.46,shining-moon3,35,40.0000,6.1250,0.999688743082315,0.99955794913302,-0.0039875,-0.0038375,-1,FAILED
545,16-03-2022 01.17.49,none,36,-,-,0.99955794913302,-,-0.0038375,-,-1,FAILED
546,16-03-2022 02.07.47,shining-moon3,0,40.0000,6.7500,0.7040849618803475,0.7391159945752954,0.06135,0.09673125,1,SUCCESS
547,16-03-2022 02.08.51,shining-moon3,1,40.0000,6.6250,0.7391159945752954,0.9445944675076915,0.09673125,0.06959375,1,SUCCESS
548,16-03-2022 02.09.57,none,2,-,-,0.9445944675076915,-,0.06959375,-,1,SUCCESS
549,16-03-2022 04.05.30,pixel-burn4,0,50.0000,6.5000,0.4725811864074105,0.6897763249337211,0.0128875,0.02873125,-1,SUCCESS
550,16-03-2022 04.06.35,pixel-burn4,1,50.0000,6.3750,0.6897763249337211,0.7824104522918143,0.02873125,0.01170625,-1,SUCCESS
551,16-03-2022 04.07.41,pixel-burn4,2,50.0000,6.2500,0.7824104522918143,0.010888482586595794,0.01170625,0.0052625,-1,SUCCESS
552,16-03-2022 04.08.48,none,3,-,-,0.010888482586595794,-,0.0052625,-,-1,SUCCESS
553,16-03-2022 05.22.26,shining-moon3,0,40.0000,6.7500,0.6427078635269307,0.7985207774459685,0.0161125,0.01215625,1,SUCCESS
554,16-03-2022 05.23.31,shining-moon3,1,40.0000,6.6250,0.7985207774459685,0.881012210675186,0.01215625,0.01009375,1,SUCCESS
555,16-03-2022 05.24.37,none,2,-,-,0.881012210675186,-,0.01009375,-,1,SUCCESS
556,16-03-2022 02.06.35,pixel-burn4,0,50.0000,6.5000,0.5688079181938039,0.0645376178133059,0.00925,0.0524,-1,SUCCESS
557,16-03-2022 02.07.39,none,1,-,-,0.0645376178133059,-,0.0524,-,-1,SUCCESS
558,16-03-2022 02.24.45,pixel-burn4,0,50.0000,6.5000,0.37471894954582247,0.6174159368306316,0.02709375,0.01376875,1,SUCCESS
559,16-03-2022 02.25.49,pixel-burn4,1,50.0000,6.3750,0.6174159368306316,0.5268346659498253,0.01376875,0.00025,1,SUCCESS
560,16-03-2022 02.26.53,pixel-burn4,2,50.0000,6.2500,0.5268346659498253,0.9999937810945274,0.00025,-0.00499375,1,SUCCESS
561,16-03-2022 02.27.57,none,3,-,-,0.9999937810945274,-,-0.00499375,-,1,SUCCESS
562,16-03-2022 05.28.19,pixel-burn4,0,50.0000,6.5000,0.5596960766371536,0.33469873320043725,0.009625,0.02806875,1,SUCCESS
563,16-03-2022 05.29.24,pixel-burn4,1,50.0000,6.3750,0.33469873320043725,0.31372249680361813,0.02806875,0.01745,1,SUCCESS
564,16-03-2022 05.30.29,pixel-burn4,2,50.0000,6.2500,0.31372249680361813,0.9894116095483919,0.01745,0.0048125,1,SUCCESS
565,16-03-2022 05.31.35,none,3,-,-,0.9894116095483919,-,0.0048125,-,1,SUCCESS
566,16-03-2022 04.58.37,pixel-burn4,0,50.0000,6.5000,0.5422058154364782,0.14563932664756446,0.0248,0.02280625,1,SUCCESS
567,16-03-2022 04.59.42,pixel-burn4,1,50.0000,6.3750,0.14563932664756446,0.517573456607153,0.02280625,0.0089875,1,SUCCESS
568,16-03-2022 05.00.47,pixel-burn4,2,50.0000,6.2500,0.517573456607153,0.012843199169631524,0.0089875,0.00045,1,SUCCESS
569,16-03-2022 05.01.52,pixel-burn4,3,50.0000,6.1250,0.012843199169631524,0.6890667286737587,0.00045,0.032375,1,SUCCESS
570,16-03-2022 05.02.57,shining-moon3,4,40.0000,6.2500,0.6890667286737587,0.6773258459098649,0.032375,0.03839375,1,SUCCESS
571,16-03-2022 05.04.03,shining-moon3,5,40.0000,6.1250,0.6773258459098649,0.7047682981406892,0.03839375,0.07829375,1,SUCCESS
572,16-03-2022 05.05.09,shining-moon3,6,40.0000,6.1250,0.7047682981406892,0.7569587765253744,0.07829375,0.05515625,1,SUCCESS
573,16-03-2022 05.06.14,shining-moon3,7,40.0000,6.1250,0.7569587765253744,0.7828997271940914,0.05515625,0.06069375,1,SUCCESS
574,16-03-2022 05.07.21,shining-moon3,8,40.0000,6.1250,0.7828997271940914,0.9620228969899093,0.06069375,0.0517375,1,SUCCESS
575,16-03-2022 05.08.29,none,9,-,-,0.9620228969899093,-,0.0517375,-,1,SUCCESS
576,16-03-2022 00.29.13,shining-moon3,0,40.0000,6.7500,0.1975370159453303,0.1038133714965995,0.03420625,0.01301875,-1,SUCCESS
577,16-03-2022 00.30.17,none,1,-,-,0.1038133714965995,-,0.01301875,-,-1,SUCCESS
578,16-03-2022 05.54.13,pixel-burn4,0,50.0000,6.5000,0.6431202997999645,0.3099849247842961,0.01268125,0.025725,-1,SUCCESS
579,16-03-2022 05.55.18,shining-moon3,1,40.0000,6.6250,0.3099849247842961,0.14784276857404208,0.025725,0.01610625,-1,SUCCESS
580,16-03-2022 05.56.24,shining-moon3,2,40.0000,6.5000,0.14784276857404208,0.02075033927242481,0.01610625,0.000625,-1,SUCCESS
581,16-03-2022 05.57.29,none,3,-,-,0.02075033927242481,-,0.000625,-,-1,SUCCESS
582,16-03-2022 05.31.44,pixel-burn4,0,50.0000,6.5000,0.43282390510948904,0.43804966373512677,0.01360625,0.03350625,-1,SUCCESS
583,16-03-2022 05.32.49,pixel-burn4,1,50.0000,6.3750,0.43804966373512677,0.018744107344668044,0.03350625,-0.000975,-1,SUCCESS
584,16-03-2022 05.33.54,none,2,-,-,0.018744107344668044,-,-0.000975,-,-1,SUCCESS
585,16-03-2022 00.37.19,pixel-burn4,0,50.0000,6.5000,0.2145510601197847,0.06680272880170833,0.01073125,0.0078125,1,SUCCESS
586,16-03-2022 00.38.22,pixel-burn4,1,50.0000,6.3750,0.06680272880170833,0.9995390068712895,0.0078125,-0.0032625,1,SUCCESS
587,16-03-2022 00.39.25,none,2,-,-,0.9995390068712895,-,-0.0032625,-,1,SUCCESS
588,16-03-2022 04.52.43,shining-moon3,0,40.0000,6.7500,0.40023977563850965,0.6039688761141596,0.1241875,0.13893125,1,SUCCESS
589,16-03-2022 04.53.48,shining-moon3,1,40.0000,6.6250,0.6039688761141596,0.6994665602206336,0.13893125,0.13885,1,SUCCESS
590,16-03-2022 04.54.55,shining-moon3,2,40.0000,6.5000,0.6994665602206336,0.9008678721597382,0.13885,0.094775,1,SUCCESS
591,16-03-2022 04.56.01,none,3,-,-,0.9008678721597382,-,0.094775,-,1,SUCCESS
592,16-03-2022 00.34.56,pixel-burn4,0,50.0000,6.5000,0.3050600218490897,0.9998257698793457,0.0102625,-0.0044125,1,SUCCESS
593,16-03-2022 00.36.00,none,1,-,-,0.9998257698793457,-,-0.0044125,-,1,SUCCESS
594,16-03-2022 00.32.41,pixel-burn4,0,50.0000,6.5000,0.8920532178139895,0.2794973989190148,0.0073875,0.0136375,-1,SUCCESS
595,16-03-2022 00.33.44,shining-moon3,1,40.0000,6.6250,0.2794973989190148,0.13981692212903468,0.0136375,0.00589375,-1,SUCCESS
596,16-03-2022 00.34.48,none,2,-,-,0.13981692212903468,-,0.00589375,-,-1,SUCCESS
597,16-03-2022 03.10.19,pixel-burn4,0,50.0000,6.5000,0.5201273537936589,0.9713108835293452,0.0145625,0.0046375,-1,SUCCESS
598,16-03-2022 03.11.25,pixel-burn4,1,50.0000,6.3750,0.9713108835293452,0.03041265827538509,0.0046375,0.00145,-1,SUCCESS
599,16-03-2022 03.12.29,none,2,-,-,0.03041265827538509,-,0.00145,-,-1,SUCCESS
600,16-03-2022 03.17.12,pixel-burn4,0,50.0000,6.5000,0.5555311290889905,0.7049415844967912,0.00495625,0.01246875,1,SUCCESS
601,16-03-2022 03.18.16,shining-moon3,1,40.0000,6.6250,0.7049415844967912,0.8235338735572608,0.01246875,0.01121875,1,SUCCESS
602,16-03-2022 03.19.21,shining-moon3,2,40.0000,6.5000,0.8235338735572608,0.8376602904369422,0.01121875,0.028625,1,SUCCESS
603,16-03-2022 03.20.25,shining-moon3,3,40.0000,6.3750,0.8376602904369422,0.9149688307739091,0.028625,0.01345625,1,SUCCESS
604,16-03-2022 03.21.30,none,4,-,-,0.9149688307739091,-,0.01345625,-,1,SUCCESS
605,16-03-2022 05.20.06,pixel-burn4,0,50.0000,6.5000,0.5480373927980905,0.6388608361947081,0.0285625,0.04075,-1,SUCCESS
606,16-03-2022 05.21.12,pixel-burn4,1,50.0000,6.3750,0.6388608361947081,0.014843198034485612,0.04075,0.018075,-1,SUCCESS
607,16-03-2022 05.22.17,none,2,-,-,0.014843198034485612,-,0.018075,-,-1,SUCCESS
608,16-03-2022 02.28.05,pixel-burn4,0,50.0000,6.5000,0.37365957661544674,0.8201059194711539,0.00918125,0.00160625,-1,FAILED
609,16-03-2022 02.29.09,pixel-burn4,1,50.0000,6.3750,0.8201059194711539,0.42640077783920843,0.00160625,0.0165125,-1,FAILED
610,16-03-2022 02.30.13,pixel-burn4,2,50.0000,6.2500,0.42640077783920843,0.9989240478452642,0.0165125,0.0067,-1,FAILED
611,16-03-2022 02.31.17,pixel-burn4,3,50.0000,6.1250,0.9989240478452642,0.7393011332973557,0.0067,0.07350625,-1,FAILED
612,16-03-2022 02.32.22,pixel-burn4,4,50.0000,6.0000,0.7393011332973557,0.33047021753620553,0.07350625,0.17485625,-1,FAILED
613,16-03-2022 02.33.26,shining-moon3,5,40.0000,6.1250,0.33047021753620553,0.33347024120678065,0.17485625,0.16306875,-1,FAILED
614,16-03-2022 02.34.32,shining-moon3,6,40.0000,6.1250,0.33347024120678065,0.39025574048253586,0.16306875,0.29176875,-1,FAILED
615,16-03-2022 02.35.36,pixel-burn4,7,50.0000,5.8750,0.39025574048253586,0.7088605529585486,0.29176875,0.2339,-1,FAILED
616,16-03-2022 02.36.40,pixel-burn4,8,50.0000,5.8750,0.7088605529585486,0.7435362300227165,0.2339,0.2213875,-1,FAILED
617,16-03-2022 02.37.43,pixel-burn4,9,50.0000,5.8750,0.7435362300227165,0.7739917953776144,0.2213875,0.1635875,-1,FAILED
618,16-03-2022 02.38.47,pixel-burn4,10,50.0000,5.8750,0.7739917953776144,0.7961902988014987,0.1635875,0.1275625,-1,FAILED
619,16-03-2022 02.39.51,shining-moon3,11,40.0000,6.1250,0.7961902988014987,0.9047575963205912,0.1275625,0.17106875,-1,FAILED
620,16-03-2022 02.40.57,pixel-burn4,12,50.0000,5.8750,0.9047575963205912,0.9960732724712602,0.17106875,0.0545625,-1,FAILED
621,16-03-2022 02.42.01,pixel-burn4,13,50.0000,5.8750,0.9960732724712602,0.9999185142004676,0.0545625,0.0029,-1,FAILED
622,16-03-2022 02.43.05,pixel-burn4,14,50.0000,5.8750,0.9999185142004676,0.9998934690245522,0.0029,0.00264375,-1,FAILED
623,16-03-2022 02.44.09,pixel-burn4,15,50.0000,5.8750,0.9998934690245522,0.999993753669719,0.00264375,-0.00058125,-1,FAILED
624,16-03-2022 02.45.13,shining-moon3,16,40.0000,6.1250,0.999993753669719,0.9999937709839977,-0.00058125,-0.0033625,-1,FAILED
625,16-03-2022 02.46.17,pixel-burn4,17,50.0000,5.8750,0.9999937709839977,0.9985931023993307,-0.0033625,0.01379375,-1,FAILED
626,16-03-2022 02.47.21,pixel-burn4,18,50.0000,5.8750,0.9985931023993307,0.9939608828462289,0.01379375,0.0199375,-1,FAILED
627,16-03-2022 02.48.25,shining-moon3,19,40.0000,6.1250,0.9939608828462289,0.9915259115241207,0.0199375,0.0227625,-1,FAILED
628,16-03-2022 02.49.29,shining-moon3,20,40.0000,6.1250,0.9915259115241207,0.9998862099047956,0.0227625,0.01134375,-1,FAILED
629,16-03-2022 02.50.34,shining-moon3,21,40.0000,6.1250,0.9998862099047956,0.37365957661544674,0.01134375,0.00918125,-1,FAILED
630,16-03-2022 02.28.05,pixel-burn4,22,50.0000,6.5000,0.37365957661544674,0.9999937562827405,0.00918125,-0.001,-1,FAILED
631,16-03-2022 02.52.42,shining-moon3,23,40.0000,6.1250,0.9999937562827405,0.9999616723625795,-0.001,0.0216,-1,FAILED
632,16-03-2022 02.53.46,shining-moon3,24,40.0000,6.1250,0.9999616723625795,0.9998411901842829,0.0216,0.016125,-1,FAILED
633,16-03-2022 02.54.51,shining-moon3,25,40.0000,6.1250,0.9998411901842829,0.9999043367346939,0.016125,0.02000625,-1,FAILED
634,16-03-2022 02.55.55,shining-moon3,26,40.0000,6.1250,0.9999043367346939,0.999929774384249,0.02000625,0.02101875,-1,FAILED
635,16-03-2022 02.56.59,shining-moon3,27,40.0000,6.1250,0.999929774384249,0.9978686908769729,0.02101875,0.02349375,-1,FAILED
636,16-03-2022 02.58.04,shining-moon3,28,40.0000,6.1250,0.9978686908769729,0.9999937590104286,0.02349375,-0.0014375,-1,FAILED
637,16-03-2022 02.59.08,shining-moon3,29,40.0000,6.1250,0.9999937590104286,0.9999937776505653,-0.0014375,-0.0044375,-1,FAILED
638,16-03-2022 03.00.13,shining-moon3,30,40.0000,6.1250,0.9999937776505653,0.9999937747066331,-0.0044375,-0.0039625,-1,FAILED
639,16-03-2022 03.01.17,shining-moon3,31,40.0000,6.1250,0.9999937747066331,0.99999378086247,-0.0039625,-0.00495625,-1,FAILED
640,16-03-2022 03.02.22,shining-moon3,32,40.0000,6.1250,0.99999378086247,0.9999937805143515,-0.00495625,-0.0049,-1,FAILED
641,16-03-2022 03.03.26,shining-moon3,33,40.0000,6.1250,0.9999937805143515,0.9999501988931704,-0.0049,-0.0039875,-1,FAILED
642,16-03-2022 03.04.30,shining-moon3,34,40.0000,6.1250,0.9999501988931704,0.999993777185919,-0.0039875,-0.0043625,-1,FAILED
643,16-03-2022 03.05.35,shining-moon3,35,40.0000,6.1250,0.999993777185919,0.999993781171876,-0.0043625,-0.00500625,-1,FAILED
644,16-03-2022 03.06.40,none,36,-,-,0.999993781171876,-,-0.00500625,-,-1,FAILED
